fact_id,visa_code,announcement_round,fact_domain,fact_key,fact_name_kr,value_text,value_number,unit,source_document_id,source_section,source_block_index,source_table_index,source_text,extraction_status,confidence
f3e1a43f-f0b1-5113-8c83-8ac62c07f95a,F-2-R,13,requirement,requirement:kiip,사회통합프로그램 이수 단계,,4.0,level,r13_announcement_2026_905fb908,0,40,7,"우 / ⑤ 최근 3년 이내에 3회 이상 범칙금 처분을 받은 경우 / ⑥ 「출입국관리법」 제11조 제1항에서 정한 입국금지 대상자 /  (준법 시민교육) 지역특화형 우수인재 자격변경 및 연장 허가 예정자 중 국내법 위반 사실이 확인된 자(위 품행 단정 요건 결격사유 해당자 제외) / ※ 준법 시민교육 관련 세부사항 및 신청절차【붙임7】참조 / 마. 기본소양 (하나만 구비 하면 족함) /  사회통합프로그램 4단계 이상 이수(사전평가에서 5단계 이상 배정 포함) /  한국어능력시험(TOPIK) 4급 이상 취득 / 바. 고용주 요건 / ❍ (고용가능인원) 내국인 고용인원 규모에 따라 차등적용 / * 최저임금을 충족하는 3개월 이상 고용보험에 가입된 인원 / - (허용인원 산정 기준) 허용계산 값의 소수점 이하는 올림하며, 지역특화 우수인재(F-2-R) 체류자격을 가진 사람만 외국인 고용인원으로 산정",auto_extracted,0.98
86512966-2368-5e8b-a0a7-c9eaa6e0298e,F-2-R,13,requirement,requirement:preassessment,사회통합프로그램 사전평가 배정 단계,,5.0,level,r13_announcement_2026_905fb908,0,40,7,"이상 범칙금 처분을 받은 경우 / ⑥ 「출입국관리법」 제11조 제1항에서 정한 입국금지 대상자 /  (준법 시민교육) 지역특화형 우수인재 자격변경 및 연장 허가 예정자 중 국내법 위반 사실이 확인된 자(위 품행 단정 요건 결격사유 해당자 제외) / ※ 준법 시민교육 관련 세부사항 및 신청절차【붙임7】참조 / 마. 기본소양 (하나만 구비 하면 족함) /  사회통합프로그램 4단계 이상 이수(사전평가에서 5단계 이상 배정 포함) /  한국어능력시험(TOPIK) 4급 이상 취득 / 바. 고용주 요건 / ❍ (고용가능인원) 내국인 고용인원 규모에 따라 차등적용 / * 최저임금을 충족하는 3개월 이상 고용보험에 가입된 인원 / - (허용인원 산정 기준) 허용계산 값의 소수점 이하는 올림하며, 지역특화 우수인재(F-2-R) 체류자격을 가진 사람만 외국인 고용인원으로 산정 / ❍ (세금체납 관련) 고용업",auto_extracted,0.98
67b561d7-b1fe-595b-8740-b5141b569969,F-2-R,13,requirement,requirement:topik,TOPIK 등급,,4.0,grade,r13_announcement_2026_905fb908,0,40,7,"조 제1항에서 정한 입국금지 대상자 /  (준법 시민교육) 지역특화형 우수인재 자격변경 및 연장 허가 예정자 중 국내법 위반 사실이 확인된 자(위 품행 단정 요건 결격사유 해당자 제외) / ※ 준법 시민교육 관련 세부사항 및 신청절차【붙임7】참조 / 마. 기본소양 (하나만 구비 하면 족함) /  사회통합프로그램 4단계 이상 이수(사전평가에서 5단계 이상 배정 포함) /  한국어능력시험(TOPIK) 4급 이상 취득 / 바. 고용주 요건 / ❍ (고용가능인원) 내국인 고용인원 규모에 따라 차등적용 / * 최저임금을 충족하는 3개월 이상 고용보험에 가입된 인원 / - (허용인원 산정 기준) 허용계산 값의 소수점 이하는 올림하며, 지역특화 우수인재(F-2-R) 체류자격을 가진 사람만 외국인 고용인원으로 산정 / ❍ (세금체납 관련) 고용업체에 세금(국세, 지방세) 체납 사실이 없을 것 /  고",auto_extracted,0.98
4fafe5f8-a646-5d21-9809-20224421d132,F-2-R,13,requirement,requirement:employment_start,근로 시작 기한,,3.0,month,r13_announcement_2026_905fb908,0,40,7,"※ 특례 조건 위반 시 체류자격 취소 가능 / ❍ (기간) 허가일로부터 최초 2년은 추천지역에 실거주 / ※ 2년 경과 시 동일 광역지자체 내 다른 인구감소지역으로 이전 가능 / 다. 취업/창업 (두 요건 중 하나만 구비 하면 족함) / 1) 취업 /  (지역) 근무처가 추천지역 내 소재 /  (급여) 근로계약서상 급여 ‘26년도 충청북도 생활임금(연 30,539,916원) 이상 / - 신청일 이후 3개월 이내 근로 시작, 계약기간 1년 이상 유효할 것 / - 고용주와 사용자가 동일하여야 하며 취업알선 업체, 인력파견 업체 등에 소속되어 일당제 또는 파견제 형식의 취업 불가 / - 자격 변경 후 1년 이내 근무처 변경 제한(단, 사업장 휴·폐업, 임금 체불 등*으로 동일 근무처에서 근무가 곤란한 경우에는 “허가조건 변경(근무처 변경)” 심사를 받아 변경이 가능하되, 새로운 근무처에서 다시 1년 동안 원칙적으",auto_extracted,0.98
c7914690-0c53-5239-8d4c-f7f24926a58d,F-2-R,13,requirement,requirement:contract_years,근로계약 최소기간,,1.0,year,r13_announcement_2026_905fb908,0,40,7,"가능 / ❍ (기간) 허가일로부터 최초 2년은 추천지역에 실거주 / ※ 2년 경과 시 동일 광역지자체 내 다른 인구감소지역으로 이전 가능 / 다. 취업/창업 (두 요건 중 하나만 구비 하면 족함) / 1) 취업 /  (지역) 근무처가 추천지역 내 소재 /  (급여) 근로계약서상 급여 ‘26년도 충청북도 생활임금(연 30,539,916원) 이상 / - 신청일 이후 3개월 이내 근로 시작, 계약기간 1년 이상 유효할 것 / - 고용주와 사용자가 동일하여야 하며 취업알선 업체, 인력파견 업체 등에 소속되어 일당제 또는 파견제 형식의 취업 불가 / - 자격 변경 후 1년 이내 근무처 변경 제한(단, 사업장 휴·폐업, 임금 체불 등*으로 동일 근무처에서 근무가 곤란한 경우에는 “허가조건 변경(근무처 변경)” 심사를 받아 변경이 가능하되, 새로운 근무처에서 다시 1년 동안 원칙적으로 근무처 변경 제한)",auto_extracted,0.98
00de8838-524f-5c1f-ac1a-3f7ed6adf065,F-2-R,13,requirement,requirement:investment,창업 총 투자금액,,200000000.0,KRW,r13_announcement_2026_905fb908,0,40,7,"인력파견 업체 등에 소속되어 일당제 또는 파견제 형식의 취업 불가 / - 자격 변경 후 1년 이내 근무처 변경 제한(단, 사업장 휴·폐업, 임금 체불 등*으로 동일 근무처에서 근무가 곤란한 경우에는 “허가조건 변경(근무처 변경)” 심사를 받아 변경이 가능하되, 새로운 근무처에서 다시 1년 동안 원칙적으로 근무처 변경 제한) / 2) 창업 /  (지역) 사업체가 추천지역 내 소재 /  (투자금액) 2억원 이상 / - 국내 형성 자금을 인정하되, 1억원은 해외에서 국내로 반입한 외국 자본*이어야 함 / * 투자자금 도입 및 자본금 사용내역 요건은 법인인 경우 법인에 투자(D-8-1), 개인사업자인 경우 개인사업자(D-9-4) 요건 적용 /  (설립방식) ｢외국인투자촉진법｣에 따른 외국인투자기업(법인)이나 개인사업자 또는 ｢외국환거래법｣ 및 ｢외국환거래규정｣에 따라 외자를 도입하고 사업자등록을 한",auto_extracted,0.98
bb8708ca-473e-5e71-9bd9-f44aac1651ad,F-2-R,13,requirement,requirement:foreign_capital,해외 반입 외국자본,,100000000.0,KRW,r13_announcement_2026_905fb908,0,40,7,"업 불가 / - 자격 변경 후 1년 이내 근무처 변경 제한(단, 사업장 휴·폐업, 임금 체불 등*으로 동일 근무처에서 근무가 곤란한 경우에는 “허가조건 변경(근무처 변경)” 심사를 받아 변경이 가능하되, 새로운 근무처에서 다시 1년 동안 원칙적으로 근무처 변경 제한) / 2) 창업 /  (지역) 사업체가 추천지역 내 소재 /  (투자금액) 2억원 이상 / - 국내 형성 자금을 인정하되, 1억원은 해외에서 국내로 반입한 외국 자본*이어야 함 / * 투자자금 도입 및 자본금 사용내역 요건은 법인인 경우 법인에 투자(D-8-1), 개인사업자인 경우 개인사업자(D-9-4) 요건 적용 /  (설립방식) ｢외국인투자촉진법｣에 따른 외국인투자기업(법인)이나 개인사업자 또는 ｢외국환거래법｣ 및 ｢외국환거래규정｣에 따라 외자를 도입하고 사업자등록을 한 개인사업자 / 3) 유의사항 /  (기간) 허가일 기준 최초 2년은 추천지역",auto_extracted,0.98
ae92bf99-329e-5032-9bfd-f70fce7318fc,F-2-R,13,requirement,requirement:initial_residence,최초 추천지역 실거주기간,,2.0,year,r13_announcement_2026_905fb908,0,40,7,"/ - (제출서류) 임대차계약서, 숙소제공확인서(숙소제공 예정인 경우 숙소제공예정자의 확인 서명 등 필요) 등 실거주 예정임을 확인할 수 있는 서류 / ※ 지자체와 지방출입국‧외국인관서에 동일 서류 제출 / - (참고 사항) 임대차계약서의 계약일부터 전입신고일까지 15일 초과 시 출입국관리법 제36조(체류지 변경의 신고) 위반 / ※ 특례 조건 위반 시 체류자격 취소 가능 / ❍ (기간) 허가일로부터 최초 2년은 추천지역에 실거주 / ※ 2년 경과 시 동일 광역지자체 내 다른 인구감소지역으로 이전 가능 / 다. 취업/창업 (두 요건 중 하나만 구비 하면 족함) / 1) 취업 /  (지역) 근무처가 추천지역 내 소재 /  (급여) 근로계약서상 급여 ‘26년도 충청북도 생활임금(연 30,539,916원) 이상 / - 신청일 이후 3개월 이내 근로 시작, 계약기간 1년 이상 유효할 것 / - 고용주와 사용자가 동일하여",auto_extracted,0.98
432d9010-86f8-5a7d-8fb4-760b89e37fa8,F-2-R,13,requirement,requirement:stay_initial,최초 체류기간 상한,,1.0,year,r13_announcement_2026_905fb908,0,40,7,"따라 10인 이상의 외국인을 초청한 자로서 피초청 외국인 과반수가 불법체류 중인 사람 / ⑦ 신청일부터 최근 1개월간 「출입국관리법」제19조(외국인고용주 신고의무) 또는 제19조의4(유학생 초청기관장의 신고의무)에 의한 신고의무를 2회 이상 게을리하여 과태료를 납부한 날로부터 1개월이 경과하지 아니한 자 / 3. 체류허가 사항 / 가. 체류자격 : F-2-R(지역특화형 우수인재) / 나. 체류기간 : 최대 1년 부여 ※ (연장 시) 최초연장 1년, 이후 최대 2년 내 부여",auto_extracted,0.98
2263eb65-7db4-5d43-ab74-fa7451b52cd0,F-2-R,13,requirement,requirement:stay_later_extension,후속 연장기간 상한,,2.0,year,r13_announcement_2026_905fb908,0,40,7,"가 불법체류 중인 사람 / ⑦ 신청일부터 최근 1개월간 「출입국관리법」제19조(외국인고용주 신고의무) 또는 제19조의4(유학생 초청기관장의 신고의무)에 의한 신고의무를 2회 이상 게을리하여 과태료를 납부한 날로부터 1개월이 경과하지 아니한 자 / 3. 체류허가 사항 / 가. 체류자격 : F-2-R(지역특화형 우수인재) / 나. 체류기간 : 최대 1년 부여 ※ (연장 시) 최초연장 1년, 이후 최대 2년 내 부여",auto_extracted,0.98
5e01888e-a6e2-55be-a6e4-af2dfc43f91f,F-2-R,13,attachment_form,form:지역특화형비자안내문,붙임 서식: 지역특화형 비자 안내문,present,,,r13_attachment_2026_ecddeb48,0,2,,1. 지역특화형 비자 안내문 1부.,auto_extracted,0.98
ecbe66bc-90db-5bdf-935a-d2c97433831f,F-2-R,13,attachment_form,form:지역특화형비자취업제한분야(법무부),붙임 서식: 지역특화형 비자 취업제한 분야(법무부),present,,,r13_attachment_2026_ecddeb48,0,3,,2. 지역특화형 비자 취업제한 분야(법무부) 1부.,auto_extracted,0.98
d897a835-d933-5c1f-8105-c6cc65ba1560,F-2-R,13,attachment_form,form:준법시민교육,붙임 서식: 준법시민교육,present,,,r13_attachment_2026_ecddeb48,0,4,,3. 준법시민교육 1부.,auto_extracted,0.98
4f859519-4927-5682-8e88-237e3b76b383,F-2-R,13,attachment_form,form:출입국관리법시행규칙별표5“사증발급신청등첨부서류”에관한고시,붙임 서식: 출입국관리법시행규칙 별표5 “사증발급신청 등 첨부서류”에 관한 고시,present,,,r13_attachment_2026_ecddeb48,0,5,,4. 출입국관리법시행규칙 별표5 “사증발급신청 등 첨부서류”에 관한 고시 1부.,auto_extracted,0.98
d55e90b7-25e7-57e8-923a-d43d46d1c136,F-2-R,13,attachment_form,form:지역특화형비자사업추천서발급신청서,붙임 서식: 지역특화형 비자사업 추천서 발급 신청서,present,,,r13_attachment_2026_ecddeb48,0,6,,5. 지역특화형 비자사업 추천서 발급 신청서 1부.,auto_extracted,0.98
1a9900b9-49ac-5701-a3e7-3757e81b741f,F-2-R,13,attachment_form,form:거주/숙소제공확인서,붙임 서식: 거주/숙소제공 확인서,present,,,r13_attachment_2026_ecddeb48,0,7,,6. 거주/숙소제공 확인서 1부.,auto_extracted,0.98
ea17cefd-1312-5848-92e3-5b6cdb7631d1,F-2-R,13,attachment_form,form:확약서,붙임 서식: 확 약 서,present,,,r13_attachment_2026_ecddeb48,0,8,,7. 확 약 서 1부.,auto_extracted,0.98
df214061-ed21-546b-baad-d4390c0ad17a,F-2-R,13,attachment_form,form:위임장,붙임 서식: 위 임 장,present,,,r13_attachment_2026_ecddeb48,0,9,,8. 위 임 장 1부.,auto_extracted,0.98
5757a3e0-2dcc-5621-9d4d-21e9763b3bcb,F-2-R,13,attachment_form,form:지역우수인재추천서,붙임 서식: 지역우수인재 추천서,present,,,r13_attachment_2026_ecddeb48,0,10,,9. 지역우수인재 추천서 1부.,auto_extracted,0.98
09470c35-08e9-569f-ab19-eeca1d72c62b,F-2-R,13,attachment_form,form:수령증,붙임 서식: 수 령 증,present,,,r13_attachment_2026_ecddeb48,0,11,,10. 수 령 증 1부.,auto_extracted,0.98
f90315db-997c-5618-83ee-e1cac1538259,F-2-R,13,attachment_form,form:외국인근로자표준근로계약서(예시),붙임 서식: 외국인근로자 표준근로계약서(예시),present,,,r13_attachment_2026_ecddeb48,0,12,,11. 외국인근로자 표준근로계약서(예시) 1부.,auto_extracted,0.98
ecd5be48-064d-5db9-81c0-48941f5d0b67,F-2-R,13,attachment_form,form:관할출입국·외국인사무소비자신청제출서류,붙임 서식: 관할 출입국･외국인사무소 비자 신청 제출서류,present,,,r13_attachment_2026_ecddeb48,0,13,,12. 관할 출입국･외국인사무소 비자 신청 제출서류 1부.,auto_extracted,0.98
1f6dfdc7-618b-5be8-8d39-c587e8f75654,F-2-R,13,attachment_form,form:지역특화형우수인재허가조건변경신청서,붙임 서식: 지역특화형 우수인재 허가조건 변경 신청서,present,,,r13_attachment_2026_ecddeb48,0,14,,13. 지역특화형 우수인재 허가조건 변경 신청서 1부.,auto_extracted,0.98
91f75a83-6410-52e1-a380-4e05e978d4e4,F-2-R,13,attachment_content,attachment:permission_notice_language,허가조건 안내 언어,ko_en,,,r13_attachment_2026_ecddeb48,0,18,1,"| 【 허가조건 】 / Conditions of Permission | | 1. 공통 Common Requirements / ❍ 자격요건(거주지 요건, 취·창업 요건, 소득요건 등)을 계속 유지할 것 / The applicant must continuously satisfy all eligibility requirement, including residence, employment/start-up, and income requirements. / 2.",auto_extracted,0.98
be9ee796-5ee0-5ae5-b3d2-665c8d7d3f4e,F-2-R,12,application,application:start,전체 사업 접수 시작일,2025-03-07,,date,r12_announcement_2026_ab75a6c7,0,12,,❍ 접수기간 : ’25. 3. 7.(금) ~ ’26. 9. 18.(금)까지(상시접수),auto_extracted,0.98
4abdd1a3-f0a4-5059-8327-2ff95bd23970,F-2-R,12,application,application:end,전체 사업 접수 종료일,2026-09-18,,date,r12_announcement_2026_ab75a6c7,0,12,,❍ 접수기간 : ’25. 3. 7.(금) ~ ’26. 9. 18.(금)까지(상시접수),auto_extracted,0.98
8b2c3215-d732-5415-b689-375d67ecc710,F-2-R,12,application,application:total_quota,총 모집인원,,311.0,person,r12_announcement_2026_ab75a6c7,0,12,,❍ 접수기간 : ’25. 3. 7.(금) ~ ’26. 9. 18.(금)까지(상시접수),auto_extracted,0.98
3d7ca1f4-69f5-5c2c-9848-5470ca427071,F-2-R,12,regional_quota,quota:괴산군:allocated,괴산군 배정 인원,,30.0,person,r12_announcement_2026_ab75a6c7,0,,5,괴산 | 30 | 14 | 16,auto_extracted,0.98
e7a2530b-dbac-53c1-8cfa-58696498191a,F-2-R,12,regional_quota,quota:괴산군:recommended,괴산군 기추천 인원,,14.0,person,r12_announcement_2026_ab75a6c7,0,,5,괴산 | 30 | 14 | 16,auto_extracted,0.98
7ba6c823-82af-501d-834f-10c63bf570be,F-2-R,12,regional_quota,quota:괴산군:remaining,괴산군 잔여 인원,,16.0,person,r12_announcement_2026_ab75a6c7,0,,5,괴산 | 30 | 14 | 16,auto_extracted,0.98
483aaeb4-bb05-59dd-98ba-3d890cc06611,F-2-R,12,regional_quota,quota:단양군:allocated,단양군 배정 인원,,36.0,person,r12_announcement_2026_ab75a6c7,0,,5,단양 | 36 | 32 | 4,auto_extracted,0.98
0bc3dca1-2a4d-52c2-a3ac-3589b41539d7,F-2-R,12,regional_quota,quota:단양군:recommended,단양군 기추천 인원,,32.0,person,r12_announcement_2026_ab75a6c7,0,,5,단양 | 36 | 32 | 4,auto_extracted,0.98
8e83a809-3dc8-5272-ad38-6bb6191c49c4,F-2-R,12,regional_quota,quota:단양군:remaining,단양군 잔여 인원,,4.0,person,r12_announcement_2026_ab75a6c7,0,,5,단양 | 36 | 32 | 4,auto_extracted,0.98
3cac4da2-49c2-5cf0-bbc4-d9441ccc750e,F-2-R,12,regional_quota,quota:보은군:allocated,보은군 배정 인원,,60.0,person,r12_announcement_2026_ab75a6c7,0,,5,보은 | 60 | 33 | 27,auto_extracted,0.98
1611d174-3a8e-5f1e-a6ee-e3139c590dce,F-2-R,12,regional_quota,quota:보은군:recommended,보은군 기추천 인원,,33.0,person,r12_announcement_2026_ab75a6c7,0,,5,보은 | 60 | 33 | 27,auto_extracted,0.98
627c71ef-208b-5353-8b4d-fd554b9accd4,F-2-R,12,regional_quota,quota:보은군:remaining,보은군 잔여 인원,,27.0,person,r12_announcement_2026_ab75a6c7,0,,5,보은 | 60 | 33 | 27,auto_extracted,0.98
c2d93e69-762c-5654-810a-e83fa5bb503d,F-2-R,12,regional_quota,quota:영동군:allocated,영동군 배정 인원,,60.0,person,r12_announcement_2026_ab75a6c7,0,,5,영동 | 60 | 9 | 51,auto_extracted,0.98
04b9c6f1-d518-5c77-9c1a-08494a1365d9,F-2-R,12,regional_quota,quota:영동군:recommended,영동군 기추천 인원,,9.0,person,r12_announcement_2026_ab75a6c7,0,,5,영동 | 60 | 9 | 51,auto_extracted,0.98
90583011-1f73-52ec-96b5-70af214abce0,F-2-R,12,regional_quota,quota:영동군:remaining,영동군 잔여 인원,,51.0,person,r12_announcement_2026_ab75a6c7,0,,5,영동 | 60 | 9 | 51,auto_extracted,0.98
e0d675b0-9054-5407-b7ac-a564188a3794,F-2-R,12,regional_quota,quota:옥천군:allocated,옥천군 배정 인원,,50.0,person,r12_announcement_2026_ab75a6c7,0,,5,옥천 | 50 | 15 | 35,auto_extracted,0.98
7df7473d-e850-5195-9edb-c2bfc0941534,F-2-R,12,regional_quota,quota:옥천군:recommended,옥천군 기추천 인원,,15.0,person,r12_announcement_2026_ab75a6c7,0,,5,옥천 | 50 | 15 | 35,auto_extracted,0.98
d7309998-0518-5315-9cda-5de978ebacc1,F-2-R,12,regional_quota,quota:옥천군:remaining,옥천군 잔여 인원,,35.0,person,r12_announcement_2026_ab75a6c7,0,,5,옥천 | 50 | 15 | 35,auto_extracted,0.98
8b7d7a24-d034-5b6b-8f21-a6654319c38a,F-2-R,12,regional_quota,quota:제천시:allocated,제천시 배정 인원,,75.0,person,r12_announcement_2026_ab75a6c7,0,,5,제천 | 75 | 53 | 22,auto_extracted,0.98
168f0fe1-d77e-5fcc-83be-49b8e0488206,F-2-R,12,regional_quota,quota:제천시:recommended,제천시 기추천 인원,,53.0,person,r12_announcement_2026_ab75a6c7,0,,5,제천 | 75 | 53 | 22,auto_extracted,0.98
404dec9b-a487-595b-b909-f383899c1b07,F-2-R,12,regional_quota,quota:제천시:remaining,제천시 잔여 인원,,22.0,person,r12_announcement_2026_ab75a6c7,0,,5,제천 | 75 | 53 | 22,auto_extracted,0.98
43e3221b-af9f-52bd-832d-eab9d72934c2,F-2-R,12,requirement,requirement:income,연간 소득 기준,,30539916.0,KRW/year,r12_announcement_2026_ab75a6c7,0,40,7,"체류기간 연장 시 학위증 등 입증서류를 제출하여야 함 / * 대학 총장 또는 학과장 명의의 문서로서 ①증명서 발급 당시 졸업요건을 모두 갖추었음이 대학 대표자 명의로 확인되고, ②학위 수여 날짜가 확정되어 문서에 기재되어야 함(유학생의 졸업이 취소될 가능성이 없어 졸업 및 그 날짜가 확정적일 것) / 2) 소득 /  (주체) 신청인(본인) 소득만 인정 /  (기준) ΄26년도 충청북도 생활임금(연 30,539,916원) 이상 /  (인정되는 소득) 「소득세법」 제4조제1항에 따른 다음 소득을 합산 / - 이자소득, 배당소득, 사업소득, 근로소득, 연금소득, 기타소득 / - 각 소득은 소득세를 납부한 경우에만 인정 / - 「소득세법」 제12조(비과세소득)에 따라 소득세를 납부하지 않아도 되는 소득일 경우 관련 증빙자료 등을 검토하여 인정 여부 결정 / 나. 거주지 /  (원칙) 추천지역 내에서 계속",auto_extracted,0.98
bb708acb-1db6-5929-89f8-e09f8966179b,F-2-R,12,requirement,requirement:kiip,사회통합프로그램 이수 단계,,4.0,level,r12_announcement_2026_ab75a6c7,0,40,7,"우 / ⑤ 최근 3년 이내에 3회 이상 범칙금 처분을 받은 경우 / ⑥ 「출입국관리법」 제11조 제1항에서 정한 입국금지 대상자 /  (준법 시민교육) 지역특화형 우수인재 자격변경 및 연장 허가 예정자 중 국내법 위반 사실이 확인된 자(위 품행 단정 요건 결격사유 해당자 제외) / ※ 준법 시민교육 관련 세부사항 및 신청절차【붙임7】참조 / 마. 기본소양 (하나만 구비 하면 족함) /  사회통합프로그램 4단계 이상 이수(사전평가에서 5단계 이상 배정 포함) /  한국어능력시험(TOPIK) 4급 이상 취득 / 바. 고용주 요건 / ❍ (고용가능인원) 내국인 고용인원 규모에 따라 차등적용 / * 최저임금을 충족하는 3개월 이상 고용보험에 가입된 인원 / - (허용인원 산정 기준) 허용계산 값의 소수점 이하는 올림하며, 지역특화 우수인재(F-2-R) 체류자격을 가진 사람만 외국인 고용인원으로 산정",auto_extracted,0.98
b257b862-0ef6-53bf-8450-b40bcc98edbd,F-2-R,12,requirement,requirement:preassessment,사회통합프로그램 사전평가 배정 단계,,5.0,level,r12_announcement_2026_ab75a6c7,0,40,7,"이상 범칙금 처분을 받은 경우 / ⑥ 「출입국관리법」 제11조 제1항에서 정한 입국금지 대상자 /  (준법 시민교육) 지역특화형 우수인재 자격변경 및 연장 허가 예정자 중 국내법 위반 사실이 확인된 자(위 품행 단정 요건 결격사유 해당자 제외) / ※ 준법 시민교육 관련 세부사항 및 신청절차【붙임7】참조 / 마. 기본소양 (하나만 구비 하면 족함) /  사회통합프로그램 4단계 이상 이수(사전평가에서 5단계 이상 배정 포함) /  한국어능력시험(TOPIK) 4급 이상 취득 / 바. 고용주 요건 / ❍ (고용가능인원) 내국인 고용인원 규모에 따라 차등적용 / * 최저임금을 충족하는 3개월 이상 고용보험에 가입된 인원 / - (허용인원 산정 기준) 허용계산 값의 소수점 이하는 올림하며, 지역특화 우수인재(F-2-R) 체류자격을 가진 사람만 외국인 고용인원으로 산정 / ❍ (세금체납 관련) 고용업",auto_extracted,0.98
58f5844d-4394-581d-aff7-d32e84b63432,F-2-R,12,requirement,requirement:topik,TOPIK 등급,,4.0,grade,r12_announcement_2026_ab75a6c7,0,40,7,"조 제1항에서 정한 입국금지 대상자 /  (준법 시민교육) 지역특화형 우수인재 자격변경 및 연장 허가 예정자 중 국내법 위반 사실이 확인된 자(위 품행 단정 요건 결격사유 해당자 제외) / ※ 준법 시민교육 관련 세부사항 및 신청절차【붙임7】참조 / 마. 기본소양 (하나만 구비 하면 족함) /  사회통합프로그램 4단계 이상 이수(사전평가에서 5단계 이상 배정 포함) /  한국어능력시험(TOPIK) 4급 이상 취득 / 바. 고용주 요건 / ❍ (고용가능인원) 내국인 고용인원 규모에 따라 차등적용 / * 최저임금을 충족하는 3개월 이상 고용보험에 가입된 인원 / - (허용인원 산정 기준) 허용계산 값의 소수점 이하는 올림하며, 지역특화 우수인재(F-2-R) 체류자격을 가진 사람만 외국인 고용인원으로 산정 / ❍ (세금체납 관련) 고용업체에 세금(국세, 지방세) 체납 사실이 없을 것 /  고",auto_extracted,0.98
14e90eb4-c10d-5bb7-9513-15f7f3a29ada,F-2-R,12,requirement,requirement:employment_start,근로 시작 기한,,3.0,month,r12_announcement_2026_ab75a6c7,0,40,7,"※ 특례 조건 위반 시 체류자격 취소 가능 / ❍ (기간) 허가일로부터 최초 2년은 추천지역에 실거주 / ※ 2년 경과 시 동일 광역지자체 내 다른 인구감소지역으로 이전 가능 / 다. 취업/창업 (두 요건 중 하나만 구비 하면 족함) / 1) 취업 /  (지역) 근무처가 추천지역 내 소재 /  (급여) 근로계약서상 급여 ‘26년도 충청북도 생활임금(연 30,539,916원) 이상 / - 신청일 이후 3개월 이내 근로 시작, 계약기간 1년 이상 유효할 것 / - 고용주와 사용자가 동일하여야 하며 취업알선 업체, 인력파견 업체 등에 소속되어 일당제 또는 파견제 형식의 취업 불가 / - 자격 변경 후 1년 이내 근무처 변경 제한(단, 사업장 휴·폐업, 임금 체불 등*으로 동일 근무처에서 근무가 곤란한 경우에는 “허가조건 변경(근무처 변경)” 심사를 받아 변경이 가능하되, 새로운 근무처에서 다시 1년 동안 원칙적으",auto_extracted,0.98
ac07092f-e393-5cd8-a726-31d15348f5b2,F-2-R,12,requirement,requirement:contract_years,근로계약 최소기간,,1.0,year,r12_announcement_2026_ab75a6c7,0,40,7,"가능 / ❍ (기간) 허가일로부터 최초 2년은 추천지역에 실거주 / ※ 2년 경과 시 동일 광역지자체 내 다른 인구감소지역으로 이전 가능 / 다. 취업/창업 (두 요건 중 하나만 구비 하면 족함) / 1) 취업 /  (지역) 근무처가 추천지역 내 소재 /  (급여) 근로계약서상 급여 ‘26년도 충청북도 생활임금(연 30,539,916원) 이상 / - 신청일 이후 3개월 이내 근로 시작, 계약기간 1년 이상 유효할 것 / - 고용주와 사용자가 동일하여야 하며 취업알선 업체, 인력파견 업체 등에 소속되어 일당제 또는 파견제 형식의 취업 불가 / - 자격 변경 후 1년 이내 근무처 변경 제한(단, 사업장 휴·폐업, 임금 체불 등*으로 동일 근무처에서 근무가 곤란한 경우에는 “허가조건 변경(근무처 변경)” 심사를 받아 변경이 가능하되, 새로운 근무처에서 다시 1년 동안 원칙적으로 근무처 변경 제한)",auto_extracted,0.98
3a7b6d16-e415-5b65-a20b-84d9c2208871,F-2-R,12,requirement,requirement:investment,창업 총 투자금액,,200000000.0,KRW,r12_announcement_2026_ab75a6c7,0,40,7,"인력파견 업체 등에 소속되어 일당제 또는 파견제 형식의 취업 불가 / - 자격 변경 후 1년 이내 근무처 변경 제한(단, 사업장 휴·폐업, 임금 체불 등*으로 동일 근무처에서 근무가 곤란한 경우에는 “허가조건 변경(근무처 변경)” 심사를 받아 변경이 가능하되, 새로운 근무처에서 다시 1년 동안 원칙적으로 근무처 변경 제한) / 2) 창업 /  (지역) 사업체가 추천지역 내 소재 /  (투자금액) 2억원 이상 / - 국내 형성 자금을 인정하되, 1억원은 해외에서 국내로 반입한 외국 자본*이어야 함 / * 투자자금 도입 및 자본금 사용내역 요건은 법인인 경우 법인에 투자(D-8-1), 개인사업자인 경우 개인사업자(D-9-4) 요건 적용 /  (설립방식) ｢외국인투자촉진법｣에 따른 외국인투자기업(법인)이나 개인사업자 또는 ｢외국환거래법｣ 및 ｢외국환거래규정｣에 따라 외자를 도입하고 사업자등록을 한",auto_extracted,0.98
