criteria_id,visa_id,group_id,requirement_type,criteria_name,criteria_type,comparison_operator,value_number,value_text,unit,threshold_value,point_value,special_case_note,value_status,display_order,valid_from,valid_to,source_document_id,source_section,source_block_index,source_table_index,source_text,source_round,fill_strategy,date_basis,extracted_at,last_verified_at,extraction_status,confidence
ae9d26ab-ca5f-51e8-826a-029fb0ec597c,78dca2d7-f771-553a-b788-46c9ff56d633,c8ee0ba2-23cf-5d30-8125-a72e57fa041a,employer_disqualification,성매매·사행·마약 관련 고용주,binary,NOT_EXISTS,3.0,,year,관련 형 종료·확정 후 3년 미경과,,,present,112,,,r17_announcement_2026_df1fdde9,0,40,7,"경우에 해당하지 않을 것 / ① 아래 법률의 위반으로 금고 이상의 형 선고·집행유예 선고 또는 500만원 이상의 벌금형 선고나 범칙금 처분을 받은 자 / - 형의 집행이 종료되거나 집행을 받지 아니하기로 한 날, 집행유예를 선고받고 그 판결이 확정된 날 또는 벌금이나 범칙금을 납부한 날로부터 3년이 경과하지 아니한 자 / ② 아래 법률의 위반으로 500만원 미만의 벌금이나 범칙금 처분을 받고 벌금이나 범칙금을 납부한 날로부터 1년이 경과하지 아니한 자 / ③ 「성매매알선 등 행위의 처벌에 관한 법률」, 「사행행위 등 규제 및 처벌특례법」 및 「마약류 관리에 관한 법률」등을 위반하여 금고 이상의 형의 선고 또는 집행유예 선고를 받고 형의 집행이 종료되거나 집행을 받지 아니하기로 한 날 또는 집행유예를 선고받고 그 판결이 확정된 날로부터 3년이 경과하지 아니한 자 / ④ 「성폭력범죄의 처벌 등에 관한 특례법」 또는 「성폭력방지 및 피해자보호 등에 관한 법률」 제8조를 위반하여 금고 이상의 형의 선고 또는 집행유예 선고를 받고 형의 집행이 종료되거나 집행을",17,latest,not_explicit_in_source,2026-08-15T03:40:11+00:00,2026-08-15,reviewed,0.99
1d45b72f-593c-550b-983f-5d204973ca4d,78dca2d7-f771-553a-b788-46c9ff56d633,c8ee0ba2-23cf-5d30-8125-a72e57fa041a,employer_disqualification,성폭력 관련 고용주,binary,NOT_EXISTS,5.0,,year,관련 형 종료·확정 후 5년 미경과,,,present,113,,,r17_announcement_2026_df1fdde9,0,40,7,"/ ② 아래 법률의 위반으로 500만원 미만의 벌금이나 범칙금 처분을 받고 벌금이나 범칙금을 납부한 날로부터 1년이 경과하지 아니한 자 / ③ 「성매매알선 등 행위의 처벌에 관한 법률」, 「사행행위 등 규제 및 처벌특례법」 및 「마약류 관리에 관한 법률」등을 위반하여 금고 이상의 형의 선고 또는 집행유예 선고를 받고 형의 집행이 종료되거나 집행을 받지 아니하기로 한 날 또는 집행유예를 선고받고 그 판결이 확정된 날로부터 3년이 경과하지 아니한 자 / ④ 「성폭력범죄의 처벌 등에 관한 특례법」 또는 「성폭력방지 및 피해자보호 등에 관한 법률」 제8조를 위반하여 금고 이상의 형의 선고 또는 집행유예 선고를 받고 형의 집행이 종료되거나 집행을 받지 아니하기로 한 날 또는 집행유예를 선고받고 그 판결이 확정된 날로부터 5년이 경과하지 아니한 자 / ⑤ 「근로기준법」을 위반하여 금고 이상의 형의 선고 또는 집행유예 선고를 받고 형의 집행이 종료되거나 집행을 받지 아니하기로 한 날 또는 집행유예를 선고받고 그 판결이 확정된 날로부터 3년이 경과하지 아니한",17,latest,not_explicit_in_source,2026-08-15T03:40:11+00:00,2026-08-15,reviewed,0.99
d18fd931-24b4-5856-8370-2e7b8d5053bd,78dca2d7-f771-553a-b788-46c9ff56d633,c8ee0ba2-23cf-5d30-8125-a72e57fa041a,employer_disqualification,근로기준법 위반 고용주,binary,NOT_EXISTS,3.0,,year,관련 형 종료·확정 후 3년 미경과,,,present,114,,,r17_announcement_2026_df1fdde9,0,40,7,또는 집행유예 선고를 받고 형의 집행이 종료되거나 집행을 받지 아니하기로 한 날 또는 집행유예를 선고받고 그 판결이 확정된 날로부터 3년이 경과하지 아니한 자 / ④ 「성폭력범죄의 처벌 등에 관한 특례법」 또는 「성폭력방지 및 피해자보호 등에 관한 법률」 제8조를 위반하여 금고 이상의 형의 선고 또는 집행유예 선고를 받고 형의 집행이 종료되거나 집행을 받지 아니하기로 한 날 또는 집행유예를 선고받고 그 판결이 확정된 날로부터 5년이 경과하지 아니한 자 / ⑤ 「근로기준법」을 위반하여 금고 이상의 형의 선고 또는 집행유예 선고를 받고 형의 집행이 종료되거나 집행을 받지 아니하기로 한 날 또는 집행유예를 선고받고 그 판결이 확정된 날로부터 3년이 경과하지 아니한 자 / ⑥ 신청일부터 최근 1년간 「출입국관리법」제9조제2항(사증발급인정서 대리신청)에 따라 10인 이상의 외국인을 초청한 자로서 피초청 외국인 과반수가 불법체류 중인 사람 / ⑦ 신청일부터 최근 1개월간 「출입국관리법」제19조(외국인고용주 신고의무) 또는 제19조의4(유학생 초청기,17,latest,not_explicit_in_source,2026-08-15T03:40:11+00:00,2026-08-15,reviewed,0.99
00db7e87-d02b-57fc-9420-38824cb45e4b,78dca2d7-f771-553a-b788-46c9ff56d633,c8ee0ba2-23cf-5d30-8125-a72e57fa041a,employer_disqualification,불법체류 다수 발생 초청자,binary,NOT_EXISTS,1.0,,lookback_year,최근 1년 10명 이상 초청 및 과반 불법체류,,,present,115,,,r17_announcement_2026_df1fdde9,0,40,7,"또는 집행유예 선고를 받고 형의 집행이 종료되거나 집행을 받지 아니하기로 한 날 또는 집행유예를 선고받고 그 판결이 확정된 날로부터 5년이 경과하지 아니한 자 / ⑤ 「근로기준법」을 위반하여 금고 이상의 형의 선고 또는 집행유예 선고를 받고 형의 집행이 종료되거나 집행을 받지 아니하기로 한 날 또는 집행유예를 선고받고 그 판결이 확정된 날로부터 3년이 경과하지 아니한 자 / ⑥ 신청일부터 최근 1년간 「출입국관리법」제9조제2항(사증발급인정서 대리신청)에 따라 10인 이상의 외국인을 초청한 자로서 피초청 외국인 과반수가 불법체류 중인 사람 / ⑦ 신청일부터 최근 1개월간 「출입국관리법」제19조(외국인고용주 신고의무) 또는 제19조의4(유학생 초청기관장의 신고의무)에 의한 신고의무를 2회 이상 게을리하여 과태료를 납부한 날로부터 1개월이 경과하지 아니한 자 / 3. 체류허가 사항 / 가. 체류자격 : F-2-R(지역특화형 우수인재) / 나. 체류기간 : 최대 1년 부여 ※ (연장 시) 최초연장 1년, 이후 최대 2년 내 부여",17,latest,not_explicit_in_source,2026-08-15T03:40:11+00:00,2026-08-15,reviewed,0.99
e8f53963-0551-5b8c-8b9d-490448f24cbd,78dca2d7-f771-553a-b788-46c9ff56d633,c8ee0ba2-23cf-5d30-8125-a72e57fa041a,employer_disqualification,신고의무 반복 위반 고용주,binary,NOT_EXISTS,1.0,,lookback_year,최근 1개월 신고의무 2회 이상 위반,,,present,116,,,r17_announcement_2026_df1fdde9,0,40,7,"또는 집행유예 선고를 받고 형의 집행이 종료되거나 집행을 받지 아니하기로 한 날 또는 집행유예를 선고받고 그 판결이 확정된 날로부터 3년이 경과하지 아니한 자 / ⑥ 신청일부터 최근 1년간 「출입국관리법」제9조제2항(사증발급인정서 대리신청)에 따라 10인 이상의 외국인을 초청한 자로서 피초청 외국인 과반수가 불법체류 중인 사람 / ⑦ 신청일부터 최근 1개월간 「출입국관리법」제19조(외국인고용주 신고의무) 또는 제19조의4(유학생 초청기관장의 신고의무)에 의한 신고의무를 2회 이상 게을리하여 과태료를 납부한 날로부터 1개월이 경과하지 아니한 자 / 3. 체류허가 사항 / 가. 체류자격 : F-2-R(지역특화형 우수인재) / 나. 체류기간 : 최대 1년 부여 ※ (연장 시) 최초연장 1년, 이후 최대 2년 내 부여",17,latest,not_explicit_in_source,2026-08-15T03:40:11+00:00,2026-08-15,reviewed,0.99
f23001d5-fff9-5bb8-8160-99a5f38091d7,78dca2d7-f771-553a-b788-46c9ff56d633,e2a2a9e8-b1a4-56dc-aa49-0282832056f7,restricted_industries,사행행위 영업,binary,NOT_IN,,사행행위 영업,,사행행위 영업 취업 불가,,,present,130,,,r17_attachment_2026_07f157ee,0,25,,〇 「사행행위 등 규제 및 처벌 특례법」 제2조제1항제1호 및 동법 시행령 제1조의2 등에서 규정하고 있는 사행행위 영업,17,latest,not_explicit_in_source,2026-08-15T03:40:11+00:00,2026-08-15,reviewed,0.99
8ff73163-a45a-5f8f-9745-531c76928505,78dca2d7-f771-553a-b788-46c9ff56d633,e2a2a9e8-b1a4-56dc-aa49-0282832056f7,restricted_industries,단란·유흥주점,binary,NOT_IN,,단란·유흥주점,,단란주점 및 유흥주점 취업 불가,,,present,131,,,r17_attachment_2026_07f157ee,0,26,,"〇 「식품위생법」 제36조 및 동법시행령 제21조제8호 등에서 규정하고 있는 단란주점영업, 유흥주점영업",17,latest,not_explicit_in_source,2026-08-15T03:40:11+00:00,2026-08-15,reviewed,0.99
17cd394d-de37-5f4e-b1f4-d10e1f29a87b,78dca2d7-f771-553a-b788-46c9ff56d633,e2a2a9e8-b1a4-56dc-aa49-0282832056f7,restricted_industries,선량한 풍속에 반하는 영업,binary,NOT_IN,,선량한 풍속에 반하는 영업,,청소년 출입·고용금지업소 등 풍속영업 취업 불가,,,present,132,,,r17_attachment_2026_07f157ee,0,27,,〇 「풍속영업의 규제에 관한 법률」 제2조 및 동법시행령 제2조 등에서 규정하고 있는 풍속영업 중 선량한 풍속에 반하는 영업,17,latest,not_explicit_in_source,2026-08-15T03:40:11+00:00,2026-08-15,reviewed,0.99
54fed149-27cb-54dc-95f8-fbcea5ce4cb2,78dca2d7-f771-553a-b788-46c9ff56d633,e2a2a9e8-b1a4-56dc-aa49-0282832056f7,restricted_industries,기타 제한 분야,binary,NOT_IN,,기타 제한 분야,,체류자격 밖의 활동 및 법무부장관이 제한하는 분야 취업 불가,,,present,133,,,r17_attachment_2026_07f157ee,0,31,,〇 기타 체류자격자의 신분을 벗어난 활동 및 기타 법무부장관이 그 취업을 제한할 필요가 있다고 인정되는 분야,17,latest,not_explicit_in_source,2026-08-15T03:40:11+00:00,2026-08-15,reviewed,0.99
9e93f60d-80b8-5432-80eb-4645836219c1,78dca2d7-f771-553a-b788-46c9ff56d633,17228741-5362-528a-b6de-73371309e000,excluded_applicants,타 지자체 중복 추천 신청,binary,NOT_EXISTS,,duplicate_local_government_application,,중복 추천 발견 시 허가 취소 및 해당 연도 접수 제한,,원문 오탈자 '중복 추전'을 의미상 '중복 추천'으로 정규화,present,140,,,r17_attachment_2026_07f157ee,0,40,8,여부 [ ] 공공･민간기관･구인기업 등 제공 동의 [ ] 동의하지 않음 / ※ 다른 기관의 구직 취업알선 및 정착지원 등을 위해 신청인의 구직정보 등 제3자에 제공하는 것에 대한 동의 여부입니다. 동의하지 않는 경우에는 다른 기관의 구직 및 정착지원 서비스 제공에 제한을 받을 수 있습니다. / 3. 지역특화형 비자 추천서 발급 중복신청 유무 [ ] 유(타 지자체 신청) [ ] 무(타 지자체 미신청) / ※ 지역특화형 비자 추천서 발급 신청이 타 지자체와 중복 추전 발견 시 허가 취소 및 당해 연도 접수가 제한됩니다. 위에 적은 사항은 사실과 틀림이 없음을 확인합니다. 2026 년 월 일장 | 신청인 | (서명 또는 인),17,latest,not_explicit_in_source,2026-08-15T03:40:11+00:00,2026-08-15,reviewed,0.99
41d1fe16-7ca3-5cf6-accb-6d69ee524f8b,78dca2d7-f771-553a-b788-46c9ff56d633,d4902204-0a49-57fb-a1e5-35722ade0b97,recommendation_procedure,추천서 유효기간,binary,<=,3.0,,month,발급일로부터 3개월 이내,,,present,150,,,r17_attachment_2026_07f157ee,0,82,20,"통합프로그램 4단계 이상 이수증 / - 사전평가 5단계 이상 배정 확인서 / - 한국어능력시험(TOPIK) 4급 이상 성적표 / ⑨ 고용기업 요건 확인에 필요한 서류(󰃚 사업자등록증 사본, 납세증명서, / 지방세납세증명서, 4대 보험 가입자 명부, 고용보험 가입자 명부 등) / ⑩ 지역활력 소상공인 고용특례 확인에 필요한 서류(󰃚 중소기업(소상공인)확인서, 농업법인(영농조합법인) 설립신고확인증, 부가가치세 과세표준 증명 또는 면세사업자 수입금액증명 등) / ⑫ 지자체장 추천서(발급일로부터 3개월 이내) / ⑬ 학교장 추천서 / ⑭ 수령증 / 󰊲 외국국적동포 / ① (공통필수) 지자체장 추천서, 여권 원본 및 사본 1부, 재외동포(F-4) 통합신청서, 표준규격사진 1매, 체류지 입증서류, 수수료, 동포입증서류, 해외 범죄경력증명서, 직업 및 연간 소득금액 신고서(직업만 체크) / ② (학령기 동포) 재학･입학 예정 입증서류 또는 진단서 등 / ③ (해외전입자) 건강진단서 / ④ (임의서류) 한국어능력 입증서류 / ⑤ 그 밖에 관할 출입국･외국인관서의 장이 심사",17,latest,not_explicit_in_source,2026-08-15T03:40:11+00:00,2026-08-15,reviewed,0.99
8613330e-0620-5b01-b406-252525e6fb55,78dca2d7-f771-553a-b788-46c9ff56d633,126daa99-c5ff-5ced-8ac1-4cc198a9f33d,post_approval_maintenance,거주·취창업 유지,binary,>=,5.0,,year,지정지역에서 5년 이상 계속 거주 및 취·창업,,,present,160,,,r17_attachment_2026_07f157ee,0,21,1,"ons of Permission | | 1. 공통 Common Requirements / ❍ 자격요건(거주지 요건, 취·창업 요건, 소득요건 등)을 계속 유지할 것 / The applicant must continuously satisfy all eligibility requirement, including residence, employment/start-up, and income requirements. / 2. 지역특화형 우수인재(F-2-R) / ❍ 5년 이상 추천지역 등 지정된 지역에 계속 거주 및 취‧창업할 것 / The applicant must continuously reside and work or engage in start-up activities in the designated region(e.g., recommended area) for at least five(5) years. / - 단, 2년 경과 시 동일 광역자치단체 내 다른 인구감소지역으로의 이전 가능 / However, after two(2) years, relocation to anoth",17,latest,not_explicit_in_source,2026-08-15T03:40:11+00:00,2026-08-15,reviewed,0.99
81ea7938-e0b5-5650-a5d4-00860245b895,78dca2d7-f771-553a-b788-46c9ff56d633,126daa99-c5ff-5ced-8ac1-4cc198a9f33d,post_approval_maintenance,2년 후 지역 이전,informational,,2.0,,year,2년 후 동일 광역자치단체 내 다른 인구감소지역으로 이전 가능,,,present,161,,,r17_attachment_2026_07f157ee,0,21,1,"up, and income requirements. / 2. 지역특화형 우수인재(F-2-R) / ❍ 5년 이상 추천지역 등 지정된 지역에 계속 거주 및 취‧창업할 것 / The applicant must continuously reside and work or engage in start-up activities in the designated region(e.g., recommended area) for at least five(5) years. / - 단, 2년 경과 시 동일 광역자치단체 내 다른 인구감소지역으로의 이전 가능 / However, after two(2) years, relocation to another population-declining region within the same metropolitan or provincial area is permitted. / ❍ 근무처 또는 취업과 창업간 변경 시 광역지자체 장이 발급한 추천서를 첨부하여 관할 출입국관서에서 “허가조건 변경” 심사를 받아야 함 / In the event of a change of workplac",17,latest,not_explicit_in_source,2026-08-15T03:40:11+00:00,2026-08-15,reviewed,0.99
9895900e-0abc-579b-92d3-bd8dd1424f47,78dca2d7-f771-553a-b788-46c9ff56d633,126daa99-c5ff-5ced-8ac1-4cc198a9f33d,post_approval_maintenance,허가조건 변경 심사,informational,,,,,근무처 또는 취업·창업 간 변경 시 광역 추천서와 출입국 심사 필요,,,present,162,,,r17_attachment_2026_07f157ee,0,21,1,"ignated region(e.g., recommended area) for at least five(5) years. / - 단, 2년 경과 시 동일 광역자치단체 내 다른 인구감소지역으로의 이전 가능 / However, after two(2) years, relocation to another population-declining region within the same metropolitan or provincial area is permitted. / ❍ 근무처 또는 취업과 창업간 변경 시 광역지자체 장이 발급한 추천서를 첨부하여 관할 출입국관서에서 “허가조건 변경” 심사를 받아야 함 / In the event of a change of workplace or a change between employment and start-up activities, the applicant must submit a letter of recommendation issued by the head of the relevant metropolitan or provi",17,latest,not_explicit_in_source,2026-08-15T03:40:11+00:00,2026-08-15,reviewed,0.99
aaf46524-1968-5847-a71f-98290bdf04e2,78dca2d7-f771-553a-b788-46c9ff56d633,126daa99-c5ff-5ced-8ac1-4cc198a9f33d,stay_period,최초 체류기간,binary,<=,1.0,,year,최대 1년,,,present,163,,,r17_announcement_2026_df1fdde9,0,40,7,"부터 최근 1년간 「출입국관리법」제9조제2항(사증발급인정서 대리신청)에 따라 10인 이상의 외국인을 초청한 자로서 피초청 외국인 과반수가 불법체류 중인 사람 / ⑦ 신청일부터 최근 1개월간 「출입국관리법」제19조(외국인고용주 신고의무) 또는 제19조의4(유학생 초청기관장의 신고의무)에 의한 신고의무를 2회 이상 게을리하여 과태료를 납부한 날로부터 1개월이 경과하지 아니한 자 / 3. 체류허가 사항 / 가. 체류자격 : F-2-R(지역특화형 우수인재) / 나. 체류기간 : 최대 1년 부여 ※ (연장 시) 최초연장 1년, 이후 최대 2년 내 부여",17,latest,not_explicit_in_source,2026-08-15T03:40:11+00:00,2026-08-15,reviewed,0.99
d6817b68-b0d4-5232-a661-2d686baefa10,78dca2d7-f771-553a-b788-46c9ff56d633,126daa99-c5ff-5ced-8ac1-4cc198a9f33d,stay_period,최초 연장,binary,=,1.0,,year,1년,,,present,164,,,r17_announcement_2026_df1fdde9,0,40,7,"증발급인정서 대리신청)에 따라 10인 이상의 외국인을 초청한 자로서 피초청 외국인 과반수가 불법체류 중인 사람 / ⑦ 신청일부터 최근 1개월간 「출입국관리법」제19조(외국인고용주 신고의무) 또는 제19조의4(유학생 초청기관장의 신고의무)에 의한 신고의무를 2회 이상 게을리하여 과태료를 납부한 날로부터 1개월이 경과하지 아니한 자 / 3. 체류허가 사항 / 가. 체류자격 : F-2-R(지역특화형 우수인재) / 나. 체류기간 : 최대 1년 부여 ※ (연장 시) 최초연장 1년, 이후 최대 2년 내 부여",17,latest,not_explicit_in_source,2026-08-15T03:40:11+00:00,2026-08-15,reviewed,0.99
41d6b502-4417-5462-b2c1-ea733421a9e4,78dca2d7-f771-553a-b788-46c9ff56d633,126daa99-c5ff-5ced-8ac1-4cc198a9f33d,stay_period,후속 연장,binary,<=,2.0,,year,회당 최대 2년,,,present,165,,,r17_announcement_2026_df1fdde9,0,40,7,"신청)에 따라 10인 이상의 외국인을 초청한 자로서 피초청 외국인 과반수가 불법체류 중인 사람 / ⑦ 신청일부터 최근 1개월간 「출입국관리법」제19조(외국인고용주 신고의무) 또는 제19조의4(유학생 초청기관장의 신고의무)에 의한 신고의무를 2회 이상 게을리하여 과태료를 납부한 날로부터 1개월이 경과하지 아니한 자 / 3. 체류허가 사항 / 가. 체류자격 : F-2-R(지역특화형 우수인재) / 나. 체류기간 : 최대 1년 부여 ※ (연장 시) 최초연장 1년, 이후 최대 2년 내 부여",17,latest,not_explicit_in_source,2026-08-15T03:40:11+00:00,2026-08-15,reviewed,0.99
779105e0-cae5-5ed4-a37b-20426f200bc4,78dca2d7-f771-553a-b788-46c9ff56d633,2303a152-e2a2-50c5-b3b6-5f12ab63bf2a,dependent_family,동반가족 체류자격,binary,IN,,"F-3-1R,F-3-2R,F-3-3R",,F-3-1R·F-3-2R·F-3-3R,,,present,170,,,r17_attachment_2026_07f157ee,0,21,1,"n-declining region within the same metropolitan or provincial area is permitted. / 4. 지역특화형 재외동포(F-4-R) / ❍ 2년 이상 지정된 인구감소지역에 계속 거주할 것 / The applicant must continuously reside for at least Two(2) years in a designated population-declining concern region. / 5. 지역특화형 동반가족(F-3-1R, F-3-2R, F-3-3R) / ❍ 주체류자격자와 동일한 주소지에서 거주할 것 / The family member must reside at the same address as the principal status holder. / ❍ 학령기 자녀인 경우 재학 필수(초중고 포함) / In the case of school-age children, school attendance is mandatory(Including elementary, middle, and high school). /",17,latest,not_explicit_in_source,2026-08-15T03:40:11+00:00,2026-08-15,reviewed,0.99
12e0ebd6-2a4d-5150-b4f7-da6acc2ff05f,78dca2d7-f771-553a-b788-46c9ff56d633,2303a152-e2a2-50c5-b3b6-5f12ab63bf2a,dependent_family,주체류자와 동일 주소,binary,=,,same_address,,주체류자격자와 같은 주소에 거주,,,present,171,,,r17_attachment_2026_07f157ee,0,21,1,"opolitan or provincial area is permitted. / 4. 지역특화형 재외동포(F-4-R) / ❍ 2년 이상 지정된 인구감소지역에 계속 거주할 것 / The applicant must continuously reside for at least Two(2) years in a designated population-declining concern region. / 5. 지역특화형 동반가족(F-3-1R, F-3-2R, F-3-3R) / ❍ 주체류자격자와 동일한 주소지에서 거주할 것 / The family member must reside at the same address as the principal status holder. / ❍ 학령기 자녀인 경우 재학 필수(초중고 포함) / In the case of school-age children, school attendance is mandatory(Including elementary, middle, and high school). / ※ 주체류자격자가 허가조건 위반으로 체류기간",17,latest,not_explicit_in_source,2026-08-15T03:40:11+00:00,2026-08-15,reviewed,0.99
512765ec-2510-51c0-846b-f5e667bbcbeb,78dca2d7-f771-553a-b788-46c9ff56d633,2303a152-e2a2-50c5-b3b6-5f12ab63bf2a,dependent_family,학령기 자녀 재학,binary,=,,school_attendance,,학령기 자녀는 초·중·고 재학 필수,,,present,172,,,r17_attachment_2026_07f157ee,0,21,1,"must continuously reside for at least Two(2) years in a designated population-declining concern region. / 5. 지역특화형 동반가족(F-3-1R, F-3-2R, F-3-3R) / ❍ 주체류자격자와 동일한 주소지에서 거주할 것 / The family member must reside at the same address as the principal status holder. / ❍ 학령기 자녀인 경우 재학 필수(초중고 포함) / In the case of school-age children, school attendance is mandatory(Including elementary, middle, and high school). / ※ 주체류자격자가 허가조건 위반으로 체류기간 변경 또는 체류허가 취소되는 경우 동일하게 처리됨 / If the principal status holder has their period of stay changed or their stat",17,latest,not_explicit_in_source,2026-08-15T03:40:11+00:00,2026-08-15,reviewed,0.99
a06153f0-63f3-5802-b45d-fb12c2ade02e,78dca2d7-f771-553a-b788-46c9ff56d633,2303a152-e2a2-50c5-b3b6-5f12ab63bf2a,dependent_family,주체류자 위반 연동,informational,,,,,주체류자의 기간 변경·허가 취소 시 동반가족도 동일 처리,,,present,173,,,r17_attachment_2026_07f157ee,0,21,1,"❍ 주체류자격자와 동일한 주소지에서 거주할 것 / The family member must reside at the same address as the principal status holder. / ❍ 학령기 자녀인 경우 재학 필수(초중고 포함) / In the case of school-age children, school attendance is mandatory(Including elementary, middle, and high school). / ※ 주체류자격자가 허가조건 위반으로 체류기간 변경 또는 체류허가 취소되는 경우 동일하게 처리됨 / If the principal status holder has their period of stay changed or their status of stay revoked due to a violation of permission conditions, accompanying family members will be subject to the same measures.",17,latest,not_explicit_in_source,2026-08-15T03:40:11+00:00,2026-08-15,reviewed,0.99
