mapping_id,visa_id,source_dataset,source_table,source_record_id,source_group_path,source_document_id,source_page,valid_from,valid_to,target_table,target_record_id,mapping_action,mapping_status,blocking_reason,mapped_at,mapping_note
70e2be76-1fc4-4df0-bd62-bb087db92f5e,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-078,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,6,2026-01-12,2026-09-18,visa_scoring_items,0e9e8a81-1fdd-41b4-90ac-cc772aa2e3dc,COPY,MAPPED,,2026-08-24,자격 요건 > 점수제 심사 > 지역특화 숙련기능인력 점수표 > 가점 항목 > 다. 인구감소지역 등 근무경력 | scoring_items 대상은 확정했으나 세부 SCORE-* 대응은 추가 대조 필요.
44aa2a1e-034c-4d1c-ae6a-f07ec0c993c3,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-079,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,6,2026-01-12,2026-09-18,visa_scoring_items,0e9e8a81-1fdd-41b4-90ac-cc772aa2e3dc,COPY,MAPPED,,2026-08-24,자격 요건 > 점수제 심사 > 지역특화 숙련기능인력 점수표 > 가점 항목 > 라. 자격증 소지 | scoring_items 대상은 확정했으나 세부 SCORE-* 대응은 추가 대조 필요.
dbd28f59-e0a8-449d-9cad-d2a5a68e6e75,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-080,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,6,2026-01-12,2026-09-18,visa_scoring_items,5a4de849-3ff8-4e12-b8a8-21264e9219ab,COPY,MAPPED,,2026-08-24,자격 요건 > 점수제 심사 > 지역특화 숙련기능인력 점수표 > 가점 항목 > 라. 자격증 소지 | scoring_items 대상은 확정했으나 세부 SCORE-* 대응은 추가 대조 필요.
08851675-8314-4630-baf5-4f44ee75ff0c,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-081,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,6,2026-01-12,2026-09-18,visa_scoring_items,5a4de849-3ff8-4e12-b8a8-21264e9219ab,COPY,MAPPED,,2026-08-24,자격 요건 > 점수제 심사 > 지역특화 숙련기능인력 점수표 > 가점 항목 > 마. 국내대학 학위 | scoring_items 대상은 확정했으나 세부 SCORE-* 대응은 추가 대조 필요.
67f59753-d886-4ad3-9024-2f450412ab3e,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-082,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,6,2026-01-12,2026-09-18,visa_scoring_items,5a4de849-3ff8-4e12-b8a8-21264e9219ab,COPY,MAPPED,,2026-08-24,자격 요건 > 점수제 심사 > 지역특화 숙련기능인력 점수표 > 가점 항목 > 마. 국내대학 학위 | scoring_items 대상은 확정했으나 세부 SCORE-* 대응은 추가 대조 필요.
e286b9c3-6ac4-4355-a555-a96102d90fe9,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-083,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,6,2026-01-12,2026-09-18,visa_scoring_items,5a4de849-3ff8-4e12-b8a8-21264e9219ab,COPY,MAPPED,,2026-08-24,자격 요건 > 점수제 심사 > 지역특화 숙련기능인력 점수표 > 가점 항목 > 바. 국내 운전면허증 | scoring_items 대상은 확정했으나 세부 SCORE-* 대응은 추가 대조 필요.
23a6802d-8cee-47af-a09a-8be67a062de7,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-084,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,6,2026-01-12,2026-09-18,visa_scoring_items,a084d738-2223-4a02-b75f-488a6fbf0179,COPY,MAPPED,,2026-08-24,자격 요건 > 점수제 심사 > 지역특화 숙련기능인력 점수표 > 가점 항목 > 바. 국내 운전면허증 | scoring_items 대상은 확정했으나 세부 SCORE-* 대응은 추가 대조 필요.
e2f70258-818d-451c-b52e-597a3e2a68bd,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-085,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,6,2026-01-12,2026-09-18,visa_scoring_items,a084d738-2223-4a02-b75f-488a6fbf0179,COPY,MAPPED,,2026-08-24,자격 요건 > 점수제 심사 > 지역특화 숙련기능인력 점수표 > 가점 항목 > 바. 국내 운전면허증 | scoring_items 대상은 확정했으나 세부 SCORE-* 대응은 추가 대조 필요.
01093aea-985b-4e1c-91b4-2ba4f8a50cc1,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-086,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,6,2026-01-12,2026-09-18,visa_scoring_items,,COPY,PENDING,,,"자격 요건 > 점수제 심사 > 지역특화 숙련기능인력 점수표 > 가점 항목 > 바. 국내 운전면허증 | scoring_items 대상은 확정했으나 세부 SCORE-* 대응은 추가 대조 필요. | [Task 9 조사] ""운전면허·조사예약"" — 문맥이 불분명한 짧은 조각(예약 시스템 관련 원문 파편으로 추정), 특정 scoring_item 대응 확정 못함."
2bc6f4ba-1c0e-46a1-976e-05e5d625a808,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-087,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,6,2026-01-12,2026-09-18,visa_scoring_items,,COPY,PENDING,,,자격 요건 > 점수제 심사 > 지역특화 숙련기능인력 점수표 > 감점 항목 | scoring_items 대상은 확정했으나 세부 SCORE-* 대응은 추가 대조 필요. | [Task 9 조사] 운전면허증 진위조회 방법 + 면허 등급 열거(1종 전체) — SCORE-047 evidence_document(2종 보통 이상)보다 상세하고 <감점 항목> 절 제목과도 섞여 있어 하나의 행에 확정 대응 못함.
0c7bfe57-36c5-4afd-a491-272bfcb0fe57,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-088,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,6,2026-01-12,2026-09-18,visa_scoring_models,eb2823dd-df20-48ac-a104-faef9e85d128,COPY,MAPPED,,2026-08-24,자격 요건 > 점수제 심사 > 지역특화 숙련기능인력 점수표 > 감점 항목 | scoring_items 대상은 확정했으나 세부 SCORE-* 대응은 추가 대조 필요.
94f21fbd-ad49-4396-a638-9d5b2a817af5,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-089,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,6,2026-01-12,2026-09-18,visa_scoring_items,54822a8e-d972-4479-bd55-461d1d795ecd,COPY,MAPPED,,2026-08-24,자격 요건 > 점수제 심사 > 지역특화 숙련기능인력 점수표 > 감점 항목 | scoring_items 대상은 확정했으나 세부 SCORE-* 대응은 추가 대조 필요. | [Task 9 2차 보완] 카테고리 3개 tier(1회/2회/3회이상) 전부로 확장.
0ccf55dc-d805-4fea-a9cf-b7cdd41315e1,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-090,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,6,2026-01-12,2026-09-18,visa_scoring_items,634534e0-870b-4367-85e5-ee5af38d366f,COPY,MAPPED,,2026-08-24,자격 요건 > 점수제 심사 > 지역특화 숙련기능인력 점수표 > 감점 항목 | scoring_items 대상은 확정했으나 세부 SCORE-* 대응은 추가 대조 필요. | [Task 9 2차 보완] 카테고리 3개 tier(1회/2회/3회이상) 전부로 확장.
407a1bfd-feae-4ae7-9391-844ede6616a5,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-091,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,6,2026-01-12,2026-09-18,visa_scoring_items,8211d47a-d312-4b71-a409-2da4cc77533c,COPY,MAPPED,,2026-08-24,자격 요건 > 점수제 심사 > 지역특화 숙련기능인력 점수표 > 감점 항목 | scoring_items 대상은 확정했으나 세부 SCORE-* 대응은 추가 대조 필요. | [Task 9 2차 보완] 카테고리 3개 tier(1회/2회/3회이상) 전부로 확장.
daa626df-d387-4b7c-8b7c-b047dcd84884,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-092,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,6,2026-01-12,2026-09-18,visa_scoring_items,,COPY,PENDING,,,"자격 요건 > 점수제 심사 > 지역특화 숙련기능인력 점수표 > 감점 항목 | scoring_items 대상은 확정했으나 세부 SCORE-* 대응은 추가 대조 필요. | [Task 9 조사] 위반 횟수 집계 방식(경고 포함, 과태료 제외) 각주 — 3개 감점 카테고리 전체에 공통 적용되는 내용으로 보이나 특정 scoring_item 하나로 좁힐 근거 없음(브리프의 확인된 캘리브레이션 예시)."
02e1a633-1929-42b1-bd03-e718f3f13c66,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-093,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,7,2026-01-12,2026-09-18,visa_requirement_criteria,,TRANSFORM,PENDING,,,"자격 요건 > 고용기업 및 고용주 요건 > 가. 고용기업 요건 | 대상 공통 테이블은 확정했으며, UUID 발급 후 target_record_id를 채움."
7946ff58-38cd-4309-8c6a-cb96de8ba50d,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-094,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,7,2026-01-12,2026-09-18,visa_requirement_criteria,,TRANSFORM,PENDING,,,"자격 요건 > 고용기업 및 고용주 요건 > 가. 고용기업 요건 | 대상 공통 테이블은 확정했으며, UUID 발급 후 target_record_id를 채움."
11c457fa-b65f-4ab4-aada-200aaaa7ece0,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-095,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,7,2026-01-12,2026-09-18,NONE,,SKIP,BLOCKED,"자격 요건 > 고용기업 및 고용주 요건 > 가. 고용기업 요건으로 source_section 수정 필요; 복합 행을 REQ-095-01, REQ-095-02, REQ-095-03, REQ-095-04, REQ-095-05로 분리함 (고용 가능 인원 구간표를 구간별 자격요건 행으로 분리)",,"자격 요건 > 고용기업 및 고용주 요건 > 가. 고용기업 요건 | 자격 요건 > 고용기업 및 고용주 요건 > 가. 고용기업 요건으로 source_section 수정 필요; 복합 행을 REQ-095-01, REQ-095-02, REQ-095-03, REQ-095-04, REQ-095-05로 분리함 (고용 가능 인원 구간표를 구간별 자격요건 행으로 분리) | target_table=NONE 규칙: v2 13개 테이블 중 대응 테이블 없음 (review_decision='excluded')."
b267afb0-03c4-4cac-bc5e-e082d8a8cc7d,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-095-01,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,7,2026-01-12,2026-09-18,visa_requirement_criteria,,TRANSFORM,PENDING,,,"자격 요건 > 고용기업 및 고용주 요건 > 가. 고용기업 요건 | 대상 공통 테이블은 확정했으며, UUID 발급 후 target_record_id를 채움."
640cbb86-422e-4155-b264-0e451b78509f,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-095-02,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,7,2026-01-12,2026-09-18,visa_requirement_criteria,,TRANSFORM,PENDING,,,"자격 요건 > 고용기업 및 고용주 요건 > 가. 고용기업 요건 | 대상 공통 테이블은 확정했으며, UUID 발급 후 target_record_id를 채움."
89a64baf-637d-41dd-b347-52694eea2b1a,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-095-03,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,7,2026-01-12,2026-09-18,visa_requirement_criteria,,TRANSFORM,PENDING,,,"자격 요건 > 고용기업 및 고용주 요건 > 가. 고용기업 요건 | 대상 공통 테이블은 확정했으며, UUID 발급 후 target_record_id를 채움."
173b717f-6fd2-4acd-bab0-e79b65cefd2d,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-095-04,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,7,2026-01-12,2026-09-18,visa_requirement_criteria,,TRANSFORM,PENDING,,,"자격 요건 > 고용기업 및 고용주 요건 > 가. 고용기업 요건 | 대상 공통 테이블은 확정했으며, UUID 발급 후 target_record_id를 채움."
88389aec-e2e7-45b5-a8bf-e0e1dbac5e42,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-095-05,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,7,2026-01-12,2026-09-18,visa_requirement_criteria,,TRANSFORM,PENDING,,,"자격 요건 > 고용기업 및 고용주 요건 > 가. 고용기업 요건 | 대상 공통 테이블은 확정했으며, UUID 발급 후 target_record_id를 채움."
45ae5765-a354-483a-b890-c81b9c7f0119,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-096,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,7,2026-01-12,2026-09-18,visa_requirement_criteria,,TRANSFORM,PENDING,,,"자격 요건 > 고용기업 및 고용주 요건 > 가. 고용기업 요건 | 대상 공통 테이블은 확정했으며, UUID 발급 후 target_record_id를 채움."
2e74e195-645d-4ec9-aa04-979707f72b50,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-097,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,7,2026-01-12,2026-09-18,visa_requirement_criteria,,TRANSFORM,PENDING,,,"자격 요건 > 고용기업 및 고용주 요건 > 가. 고용기업 요건 | 대상 공통 테이블은 확정했으며, UUID 발급 후 target_record_id를 채움."
3f59115a-fa36-4d46-a84b-d859106b0c24,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-098,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,7,2026-01-12,2026-09-18,visa_requirement_criteria,,TRANSFORM,PENDING,,,"자격 요건 > 고용기업 및 고용주 요건 > 가. 고용기업 요건 | 대상 공통 테이블은 확정했으며, UUID 발급 후 target_record_id를 채움."
dd65c48b-9675-45ba-8070-78f126f9ef0f,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-099,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,7,2026-01-12,2026-09-18,visa_requirement_criteria,,TRANSFORM,PENDING,,,"자격 요건 > 고용기업 및 고용주 요건 > 가. 고용기업 요건 | 대상 공통 테이블은 확정했으며, UUID 발급 후 target_record_id를 채움."
0c58a59e-d6c1-42d9-868f-e3e027fb5a02,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-100,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,7,2026-01-12,2026-09-18,visa_requirement_criteria,,TRANSFORM,PENDING,,,"자격 요건 > 고용기업 및 고용주 요건 > 가. 고용기업 요건 | 대상 공통 테이블은 확정했으며, UUID 발급 후 target_record_id를 채움."
6c9f5809-5fcf-4d51-98ec-270905f9fc5b,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-101,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,7,2026-01-12,2026-09-18,visa_requirement_criteria,,TRANSFORM,PENDING,,,"자격 요건 > 고용기업 및 고용주 요건 > 가. 고용기업 요건 | 대상 공통 테이블은 확정했으며, UUID 발급 후 target_record_id를 채움."
678e2e9d-8011-4985-a2b0-48b9ece9c91a,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-102,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,7,2026-01-12,2026-09-18,visa_requirement_criteria,,TRANSFORM,PENDING,,,"자격 요건 > 고용기업 및 고용주 요건 > 가. 고용기업 요건 | 대상 공통 테이블은 확정했으며, UUID 발급 후 target_record_id를 채움."
18ac1bff-b347-416d-8d33-69d57001de2b,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-103,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,7-8,2026-01-12,2026-09-18,NONE,,SKIP,BLOCKED,"나. 고용주 요건(법무부 조회사항)은 source_page = 8에 해당함. ;나. 고용주 요건(법무부 조회사항)은 다음 행의 source_section에 해당함.; 복합 행을 REQ-103-01, REQ-103-02로 분리함 (고용 조건과 다음 페이지의 고용주 요건 제목을 분리)",,"자격 요건 > 고용기업 및 고용주 요건 > 가. 고용기업 요건 | 나. 고용주 요건(법무부 조회사항)은 source_page = 8에 해당함. ;나. 고용주 요건(법무부 조회사항)은 다음 행의 source_section에 해당함.; 복합 행을 REQ-103-01, REQ-103-02로 분리함 (고용 조건과 다음 페이지의 고용주 요건 제목을 분리) | target_table=NONE 규칙: v2 13개 테이블 중 대응 테이블 없음 (review_decision='excluded')."
955a28ab-9550-472d-899f-390f139263fb,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-103-01,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,7,2026-01-12,2026-09-18,visa_requirement_criteria,,TRANSFORM,PENDING,,,"자격 요건 > 고용기업 및 고용주 요건 > 가. 고용기업 요건 | 대상 공통 테이블은 확정했으며, UUID 발급 후 target_record_id를 채움."
ecd26899-bc52-4232-a620-94666d5283fb,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-103-02,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,8,2026-01-12,2026-09-18,NONE,,SKIP,BLOCKED,"나. 고용주 요건(법무부 조회사항)은 source_page = 8에 해당함. ;나. 고용주 요건(법무부 조회사항)은 다음 행의 source_section에 해당함.; 복합 행을 REQ-103-01, REQ-103-02로 분리함 (고용 조건과 다음 페이지의 고용주 요건 제목을 분리); REQ-103에서 파생된 하위 행 (고용 조건과 다음 페이지의 고용주 요건 제목을 분리)",,"자격 요건 > 고용기업 및 고용주 요건 > 나. 고용주 요건 | 나. 고용주 요건(법무부 조회사항)은 source_page = 8에 해당함. ;나. 고용주 요건(법무부 조회사항)은 다음 행의 source_section에 해당함.; 복합 행을 REQ-103-01, REQ-103-02로 분리함 (고용 조건과 다음 페이지의 고용주 요건 제목을 분리); REQ-103에서 파생된 하위 행 (고용 조건과 다음 페이지의 고용주 요건 제목을 분리) | target_table=NONE 규칙: v2 13개 테이블 중 대응 테이블 없음 (review_decision='excluded')."
4e0bbfed-df89-4ec5-bb5b-c283a7397505,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-104,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,8,2026-01-12,2026-09-18,visa_requirement_criteria,,TRANSFORM,PENDING,,,"자격 요건 > 고용기업 및 고용주 요건 > 나. 고용주 요건 | 대상 공통 테이블은 확정했으며, UUID 발급 후 target_record_id를 채움."
afb05e86-8443-4ac7-b40a-abe6c00a6a74,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-105,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,8,2026-01-12,2026-09-18,visa_requirement_criteria,,TRANSFORM,PENDING,,,"자격 요건 > 고용기업 및 고용주 요건 > 나. 고용주 요건 | 대상 공통 테이블은 확정했으며, UUID 발급 후 target_record_id를 채움."
a372f07b-d9ab-4504-a1f6-26e953c3ad89,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-106,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,8,2026-01-12,2026-09-18,visa_requirement_criteria,,TRANSFORM,PENDING,,,"자격 요건 > 고용기업 및 고용주 요건 > 다. 제외 대상 | 대상 공통 테이블은 확정했으며, UUID 발급 후 target_record_id를 채움."
df47612b-7e73-4591-9b82-c362c983046a,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-107,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,8,2026-01-12,2026-09-18,visa_requirement_criteria,,TRANSFORM,PENDING,,,"자격 요건 > 고용기업 및 고용주 요건 > 다. 제외 대상 | 대상 공통 테이블은 확정했으며, UUID 발급 후 target_record_id를 채움."
d59e77c5-0e4e-4de6-a5db-0e00bc76131f,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-108,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,8,2026-01-12,2026-09-18,visa_requirement_criteria,,TRANSFORM,PENDING,,,"자격 요건 > 체류허가 사항 | 대상 공통 테이블은 확정했으며, UUID 발급 후 target_record_id를 채움."
b2067f3c-e1ec-44f3-a1cf-c6e8e178aa62,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-109,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,8,2026-01-12,2026-09-18,visa_requirement_criteria,,TRANSFORM,PENDING,,,"자격 요건 > 체류허가 사항 | 대상 공통 테이블은 확정했으며, UUID 발급 후 target_record_id를 채움."
57116781-9df2-4d02-8077-57a1d443f8ec,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-110,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,8,2026-01-12,2026-09-18,visa_requirement_criteria,,TRANSFORM,PENDING,,,"자격 요건 > 체류허가 사항 | 대상 공통 테이블은 확정했으며, UUID 발급 후 target_record_id를 채움."
30e3bd30-3ca7-4dd1-b5b0-91dba480c8fa,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-111,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,9,2026-01-12,2026-09-18,NONE,,SKIP,BLOCKED,"4 |  | 제출서류 와 <시군 제출 서류>는 source_section에 들어가는게 맞아보임; ""제출 서류 > 시군 제출 서류 > 필수 서류"" 형태로 source_section에 기재",,"제출서류 | 4 |  | 제출서류 와 <시군 제출 서류>는 source_section에 들어가는게 맞아보임; ""제출 서류 > 시군 제출 서류 > 필수 서류"" 형태로 source_section에 기재 | target_table=NONE 규칙: v2 13개 테이블 중 대응 테이블 없음 (review_decision='excluded')."
4cd4165d-734b-4197-903d-502978aad965,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-112,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,9,2026-01-12,2026-09-18,document_requirements,286b1be1-66fb-4602-bbb5-139e1b76f629,COPY,MAPPED,,2026-08-24,"제출서류 > 필수 서류: 모든 신청자 반드시 제출 | 대상 공통 테이블은 확정했으며, UUID 발급 및 target_record_id 기록 완료."
eb0931c6-d1c4-4990-9b6d-cb40249b2ff1,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-113,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,9,2026-01-12,2026-09-18,document_requirements,a5a02353-5574-449d-85c6-383367973bb5,COPY,MAPPED,,2026-08-24,"제출서류 > 필수 서류: 모든 신청자 반드시 제출 | 대상 공통 테이블은 확정했으며, UUID 발급 및 target_record_id 기록 완료."
f53b3c99-62e1-458d-9df3-7c924971d4b5,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-114,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,9,2026-01-12,2026-09-18,document_requirements,9c74807b-929a-4b5f-97aa-2b0bb54bee2f,COPY,MAPPED,,2026-08-24,"제출서류 > 추가 서류: 해당자에 한 해 제출 | 대상 공통 테이블은 확정했으며, UUID 발급 및 target_record_id 기록 완료."
3df7f236-12ac-41d6-9975-10bc19edf6ac,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-115,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,10,2026-01-12,2026-09-18,NONE,,SKIP,BLOCKED,5 |  | 추천서 발급 신청방법 및 결과안내 는 source_section에 해당,,추천서 발급 신청방법 및 결과안내 | 5 |  | 추천서 발급 신청방법 및 결과안내 는 source_section에 해당 | target_table=NONE 규칙: v2 13개 테이블 중 대응 테이블 없음 (review_decision='excluded').
654ed0d8-325c-4da8-8caa-71d864d17322,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-116,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,10,2026-01-12,2026-09-18,visa_process_stages,,COPY,PENDING,,,"추천서 발급 신청방법 및 결과안내 | 대상 공통 테이블은 확정했으며, UUID 발급 후 target_record_id를 채움. | [Task 9 조사] 신청방법(시군 담당부서 방문 접수) — REQ-010과 유사 중복, v2에 대응 텍스트 없음."
c4fb78ca-9ef8-4a77-8526-dd47a48484ff,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-117,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,10,2026-01-12,2026-09-18,visa_process_stages,,COPY,PENDING,,,"추천서 발급 신청방법 및 결과안내 | 대상 공통 테이블은 확정했으며, UUID 발급 후 target_record_id를 채움. | [Task 9 조사] 접수기준(신청서 작성 및 서류완료 시점) — v2에 없는 내용."
983488ae-c22a-4213-b603-3fa44d37d977,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-118,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,10,2026-01-12,2026-09-18,visa_process_stages,,COPY,PENDING,,,"추천서 발급 신청방법 및 결과안내 | 대상 공통 테이블은 확정했으며, UUID 발급 후 target_record_id를 채움. | [Task 9 조사] 보완요청 시 접수 미인정 — v2에 없는 내용."
e71f9dc2-a03d-49f0-97e9-68a384180b24,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-119,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,10,2026-01-12,2026-09-18,visa_process_stages,,COPY,PENDING,,,"추천서 발급 신청방법 및 결과안내 | 대상 공통 테이블은 확정했으며, UUID 발급 후 target_record_id를 채움. | [Task 9 조사] 본인신청 원칙·대리신청 가능 — v2 document_requirements 위임장 CONDITIONAL 행과는 연결되나 visa_process_stages 어느 행과도 텍스트 일치 없음."
0860695d-4751-4a9e-9a5d-45cc7079e017,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-120,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,10,2026-01-12,2026-09-18,visa_process_stages,,COPY,PENDING,,,"추천서 발급 신청방법 및 결과안내 | 대상 공통 테이블은 확정했으며, UUID 발급 후 target_record_id를 채움. | [Task 9 조사] 대리신청 시 위임장 제출 규칙 상세 — 위와 동일 사유."
18d0b3ab-d5cc-445d-b5f8-465b3d42d9c5,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-121,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,10,2026-01-12,2026-09-18,visa_process_stages,,COPY,PENDING,,,"추천서 발급 신청방법 및 결과안내 | 대상 공통 테이블은 확정했으며, UUID 발급 후 target_record_id를 채움. | [Task 9 조사] 타 지자체 중복신청 금지·서류 A4 용지 — v2에 없는 내용."
